2024-11-04 12:50:20,309 - INFO - Processing results from openAIFiles\output\batch_output_20241104_101710.jsonl
2024-11-04 12:50:20,317 - ERROR - Error processing result for article-445: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,317 - ERROR - Error processing result for article-454: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,317 - ERROR - Error processing result for article-462: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,317 - ERROR - Error processing result for article-471: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,318 - ERROR - Error processing result for article-479: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,318 - ERROR - Error processing result for article-486: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,318 - ERROR - Error processing result for article-492: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,318 - ERROR - Error processing result for article-494: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,319 - ERROR - Error processing result for article-506: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,319 - ERROR - Error processing result for article-374: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,319 - ERROR - Error processing result for article-383: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,320 - ERROR - Error processing result for article-392: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,320 - ERROR - Error processing result for article-402: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,320 - ERROR - Error processing result for article-411: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,321 - ERROR - Error processing result for article-420: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,321 - ERROR - Error processing result for article-429: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,321 - ERROR - Error processing result for article-438: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,321 - ERROR - Error processing result for article-446: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,322 - ERROR - Error processing result for article-455: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,322 - ERROR - Error processing result for article-463: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,322 - ERROR - Error processing result for article-472: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,322 - ERROR - Error processing result for article-480: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,323 - ERROR - Error processing result for article-487: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,323 - ERROR - Error processing result for article-493: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,323 - ERROR - Error processing result for article-375: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,323 - ERROR - Error processing result for article-384: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,324 - ERROR - Error processing result for article-393: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,324 - ERROR - Error processing result for article-403: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,324 - ERROR - Error processing result for article-412: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,324 - ERROR - Error processing result for article-421: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,324 - ERROR - Error processing result for article-430: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,325 - ERROR - Error processing result for article-439: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,325 - ERROR - Error processing result for article-447: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,325 - ERROR - Error processing result for article-456: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,325 - ERROR - Error processing result for article-464: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,326 - ERROR - Error processing result for article-473: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,326 - ERROR - Error processing result for article-481: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,326 - ERROR - Error processing result for article-488: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,326 - ERROR - Error processing result for article-1040: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,326 - ERROR - Error processing result for article-376: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,327 - ERROR - Error processing result for article-385: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,327 - ERROR - Error processing result for article-394: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,327 - ERROR - Error processing result for article-404: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,327 - ERROR - Error processing result for article-413: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,327 - ERROR - Error processing result for article-422: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,328 - ERROR - Error processing result for article-431: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,329 - ERROR - Error processing result for article-440: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,329 - ERROR - Error processing result for article-448: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,329 - ERROR - Error processing result for article-457: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,330 - ERROR - Error processing result for article-465: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,330 - ERROR - Error processing result for article-474: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,330 - ERROR - Error processing result for article-482: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,330 - ERROR - Error processing result for article-489: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,331 - ERROR - Error processing result for article-501: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,331 - ERROR - Error processing result for article-377: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,331 - ERROR - Error processing result for article-386: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,331 - ERROR - Error processing result for article-395: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,331 - ERROR - Error processing result for article-405: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,332 - ERROR - Error processing result for article-414: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,332 - ERROR - Error processing result for article-423: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,332 - ERROR - Error processing result for article-432: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,332 - ERROR - Error processing result for article-441: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,333 - ERROR - Error processing result for article-449: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,333 - ERROR - Error processing result for article-458: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,333 - ERROR - Error processing result for article-466: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,333 - ERROR - Error processing result for article-475: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,333 - ERROR - Error processing result for article-483: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,334 - ERROR - Error processing result for article-490: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,334 - ERROR - Error processing result for article-512: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,334 - ERROR - Error processing result for article-378: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,335 - ERROR - Error processing result for article-387: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,335 - ERROR - Error processing result for article-396: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,335 - ERROR - Error processing result for article-406: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,335 - ERROR - Error processing result for article-415: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,336 - ERROR - Error processing result for article-424: JSON content not found in expected format.
2024-11-04 12:50:20,336 - ERROR - Error processing result for article-433: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,336 - ERROR - Error processing result for article-442: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,336 - ERROR - Error processing result for article-450: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,337 - ERROR - Error processing result for article-459: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,337 - ERROR - Error processing result for article-467: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,337 - ERROR - Error processing result for article-476: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,337 - ERROR - Error processing result for article-484: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,338 - ERROR - Error processing result for article-491: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,338 - ERROR - Error processing result for article-515: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,338 - ERROR - Error processing result for article-379: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,338 - ERROR - Error processing result for article-388: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,339 - ERROR - Error processing result for article-397: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,339 - ERROR - Error processing result for article-407: JSON content not found in expected format.
2024-11-04 12:50:20,339 - ERROR - Error processing result for article-416: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,339 - ERROR - Error processing result for article-425: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,339 - ERROR - Error processing result for article-434: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,339 - ERROR - Error processing result for article-443: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,339 - ERROR - Error processing result for article-451: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,340 - ERROR - Error processing result for article-460: JSON content not found in expected format.
2024-11-04 12:50:20,340 - ERROR - Error processing result for article-468: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,340 - ERROR - Error processing result for article-477: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,340 - ERROR - Error processing result for article-485: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,340 - ERROR - Error processing result for article-634: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,341 - ERROR - Error processing result for article-380: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,341 - ERROR - Error processing result for article-389: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,341 - ERROR - Error processing result for article-398: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,341 - ERROR - Error processing result for article-408: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,341 - ERROR - Error processing result for article-417: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,342 - ERROR - Error processing result for article-426: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,342 - ERROR - Error processing result for article-435: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,342 - ERROR - Error processing result for article-608: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,342 - ERROR - Error processing result for article-621: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,342 - ERROR - Error processing result for article-635: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,343 - ERROR - Error processing result for article-647: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,343 - ERROR - Error processing result for article-659: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,344 - ERROR - Error processing result for article-671: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,344 - ERROR - Error processing result for article-706: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,344 - ERROR - Error processing result for article-452: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,344 - ERROR - Error processing result for article-609: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,345 - ERROR - Error processing result for article-622: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,345 - ERROR - Error processing result for article-636: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,345 - ERROR - Error processing result for article-648: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,346 - ERROR - Error processing result for article-660: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,346 - ERROR - Error processing result for article-672: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,346 - ERROR - Error processing result for article-683: JSON content not found in expected format.
2024-11-04 12:50:20,347 - ERROR - Error processing result for article-694: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,347 - ERROR - Error processing result for article-707: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,347 - ERROR - Error processing result for article-717: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,347 - ERROR - Error processing result for article-727: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,348 - ERROR - Error processing result for article-737: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,348 - ERROR - Error processing result for article-746: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,349 - ERROR - Error processing result for article-754: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,349 - ERROR - Error processing result for article-469: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,349 - ERROR - Error processing result for article-761: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,350 - ERROR - Error processing result for article-1049: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,350 - ERROR - Error processing result for article-610: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,350 - ERROR - Error processing result for article-623: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,350 - ERROR - Error processing result for article-637: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,351 - ERROR - Error processing result for article-649: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,352 - ERROR - Error processing result for article-661: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,352 - ERROR - Error processing result for article-673: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,353 - ERROR - Error processing result for article-684: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,353 - ERROR - Error processing result for article-695: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,353 - ERROR - Error processing result for article-708: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,353 - ERROR - Error processing result for article-718: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,354 - ERROR - Error processing result for article-728: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,354 - ERROR - Error processing result for article-738: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,354 - ERROR - Error processing result for article-747: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,354 - ERROR - Error processing result for article-755: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,354 - ERROR - Error processing result for article-763: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,355 - ERROR - Error processing result for article-611: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,355 - ERROR - Error processing result for article-624: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,355 - ERROR - Error processing result for article-638: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,355 - ERROR - Error processing result for article-650: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,356 - ERROR - Error processing result for article-662: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,356 - ERROR - Error processing result for article-674: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,356 - ERROR - Error processing result for article-685: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,357 - ERROR - Error processing result for article-696: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,357 - ERROR - Error processing result for article-709: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,357 - ERROR - Error processing result for article-719: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,358 - ERROR - Error processing result for article-729: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,358 - ERROR - Error processing result for article-739: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,358 - ERROR - Error processing result for article-748: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,358 - ERROR - Error processing result for article-756: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,359 - ERROR - Error processing result for article-762: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,359 - ERROR - Error processing result for article-764: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,360 - ERROR - Error processing result for article-1083: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,360 - ERROR - Error processing result for article-612: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,360 - ERROR - Error processing result for article-625: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,360 - ERROR - Error processing result for article-639: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,360 - ERROR - Error processing result for article-651: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,361 - ERROR - Error processing result for article-663: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,361 - ERROR - Error processing result for article-675: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,361 - ERROR - Error processing result for article-686: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,361 - ERROR - Error processing result for article-697: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,361 - ERROR - Error processing result for article-710: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,362 - ERROR - Error processing result for article-720: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,362 - ERROR - Error processing result for article-730: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,362 - ERROR - Error processing result for article-740: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,362 - ERROR - Error processing result for article-749: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,362 - ERROR - Error processing result for article-757: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,363 - ERROR - Error processing result for article-806: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,363 - ERROR - Error processing result for article-1090: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,363 - ERROR - Error processing result for article-613: JSON content not found in expected format.
2024-11-04 12:50:20,363 - ERROR - Error processing result for article-626: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,364 - ERROR - Error processing result for article-640: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,364 - ERROR - Error processing result for article-652: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,366 - ERROR - Error processing result for article-664: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,366 - ERROR - Error processing result for article-676: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,366 - ERROR - Error processing result for article-687: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,367 - ERROR - Error processing result for article-698: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,368 - ERROR - Error processing result for article-711: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,368 - ERROR - Error processing result for article-721: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,368 - ERROR - Error processing result for article-731: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,369 - ERROR - Error processing result for article-741: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,369 - ERROR - Error processing result for article-750: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,369 - ERROR - Error processing result for article-758: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,369 - ERROR - Error processing result for article-816: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,370 - ERROR - Error processing result for article-614: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,370 - ERROR - Error processing result for article-627: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,370 - ERROR - Error processing result for article-641: cannot access local variable 'RELEVANT' where it is not associated with a value
2024-11-04 12:50:20,370 - ERROR - Error processing result for article-653: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,370 - ERROR - Error processing result for article-665: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,370 - ERROR - Error processing result for article-677: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,371 - ERROR - Error processing result for article-688: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,371 - ERROR - Error processing result for article-699: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,372 - ERROR - Error processing result for article-712: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,372 - ERROR - Error processing result for article-722: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,372 - ERROR - Error processing result for article-732: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,372 - ERROR - Error processing result for article-742: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,372 - ERROR - Error processing result for article-751: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,373 - ERROR - Error processing result for article-828: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,373 - ERROR - Error processing result for article-399: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,373 - ERROR - Error processing result for article-615: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,373 - ERROR - Error processing result for article-628: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,373 - ERROR - Error processing result for article-642: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,373 - ERROR - Error processing result for article-654: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,374 - ERROR - Error processing result for article-666: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,374 - ERROR - Error processing result for article-678: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,375 - ERROR - Error processing result for article-689: cannot access local variable 'IRRELEVANT' where it is not associated with a value
2024-11-04 12:50:20,375 - ERROR - Error processing result for article-700: cannot access local variable 'IRRELEVANT' where it is not associated with a value
